comp_id,bioactivity,data_split,smiles,comp_id_FAIL
ZOMEPIRAC SODIUM,0,train,Cc1cc(CC(=O)O)n(C)c1C(=O)c1ccc(Cl)cc1,comp1973
OXELAIDIN CITRATE,0,train,CCN(CC)CCOCCOC(=O)C(CC)(CC)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,comp1974
AMIFOSTINE,0,train,NCCCNCCSP(=O)(O)O,comp1975
FINASTERIDE,0,train,CC(C)(C)NC(=O)C1CCC2C3CCC4NC(=O)C=CC4(C)C3CCC12C,comp1976
DIETHYLCARBAMAZINE CITRATE,0,train,CCN(CC)C(=O)N1CCN(C)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,comp1977
INDOPROFEN,0,validation,CC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,comp1978
PHLORIDZIN,0,train,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1OC1OC(CO)C(O)C(O)C1O,comp1979
BECLAMIDE,0,train,O=C(CCCl)NCc1ccccc1,comp1980
BROMOPRIDE,0,test,CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,comp1981
TAURINE,0,validation,NCCS(=O)(=O)O,comp1982
CURCUMIN,0,train,COc1cc(C=CC(=O)C=C(O)C=Cc2ccc(O)c(OC)c2)ccc1O,comp1983
CONESSINE,0,train,CC1C2CCC3C4CC=C5CC(N(C)C)CCC5(C)C4CCC32CN1C,comp1984
PREGNENOLONE,0,train,CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,comp1985
CRINAMINE,0,train,COC1C=CC23c4cc5c(cc4CN(CC2O)C3C1)OCO5,comp1986
beta-CARYOPHYLLENE ALCOHOL,0,train,CC12CCCC(O)(C1)C1CC(C)(C)C1CC2,comp1987
IOVERSOL,0,train,O=C(NCC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(N(CCO)C(=O)CO)c1I,comp1988
CHLORQUINALDOL,0,validation,Cc1ccc2c(Cl)cc(Cl)c(O)c2n1,comp1989
ERGONOVINE MALEATE,0,test,CC(CO)NC(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1.O=C(O)C=CC(=O)O,comp1990
PHENYLETHYL ALCOHOL,0,test,OCCc1ccccc1,comp1991
CARMINIC ACID,0,train,Cc1c(C(=O)O)c(O)cc2c1C(=O)c1c(O)c(C3OC(CO)C(O)C(O)C3O)c(O)c(O)c1C2=O,comp1992
4-NAPHTHALIMIDOBUTYRIC ACID,0,train,O=C(O)CCCN1C(=O)c2cccc3cccc(c23)C1=O,comp1993
AMOXICILLIN,0,test,CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,comp1994
USNIC ACID,0,validation,CC(=O)c1c(O)c(C)c(O)c2c1OC1=CC(=O)C(C(C)=O)C(=O)C12C,comp1995
ZALCITABINE,0,test,Nc1ccn(C2CCC(CO)O2)c(=O)n1,comp1996
ACETAZOLAMIDE,0,validation,CC(=O)Nc1nnc(S(N)(=O)=O)s1,comp1997
CAPECITABINE,0,train,CCCCCOC(=O)Nc1nc(=O)n(C2OC(C)C(O)C2O)cc1F,comp1998
DETOMIDINE HYDROCHLORIDE,0,train,Cc1cccc(Cc2c[nH]cn2)c1C.Cl,comp1999
HYDROCORTISONE PHOSPHATE TRIETHYLAMINE,0,train,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-].CC[NH+](CC)CC.CC[NH+](CC)CC,comp2000
OXACILLIN SODIUM,0,train,Cc1onc(-c2ccccc2)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-].[Na+],comp2001
PENTYLENETETRAZOL,0,train,C1CCc2nnnn2CC1,comp2002
TRIFLUMURON,0,train,O=C(NC(=O)c1ccccc1Cl)Nc1ccc(OC(F)(F)F)cc1,comp2003
NORETHINDRONE ACETATE,0,test,C#CC1(OC(C)=O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,comp2004
BETAMETHASONE SODIUM PHOSPHATE,0,train,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+],comp2005
METHYL TRIMETHOXYCINNAMATE,0,train,COC(=O)C=Cc1cc(OC)c(OC)c(OC)c1,comp2006
PROTRYPTYLINE HYDROCHLORIDE,0,train,CNCCCC1c2ccccc2C=Cc2ccccc21.Cl,comp2007
CARBENICILLIN DISODIUM,0,validation,CC1(C)SC2C(NC(=O)C(C(=O)[O-])c3ccccc3)C(=O)N2C1C(=O)[O-].[Na+].[Na+],comp2008
BENFOTIAMINE,0,test,CC(=C(CCOP(=O)(O)O)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,comp2009
HEMATEIN,0,validation,O=C1C=C2CC3(O)COc4c(ccc(O)c4O)C3=C2C=C1O,comp2010
EUGENOL,0,test,C=CCc1ccc(O)c(OC)c1,comp2011
CHRYSIN,0,train,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,comp2012
BAMBUTEROL HYDROCHLORIDE,0,validation,CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1.Cl,comp2013
ACAMPROSATE CALCIUM,0,train,CC(=O)NCCCS(=O)(=O)[O-].CC(=O)NCCCS(=O)(=O)[O-].[Ca+2],comp2014
METHSUXIMIDE,0,validation,CN1C(=O)CC(C)(c2ccccc2)C1=O,comp2015
ENTACAPONE,0,train,CCN(CC)C(=O)C(C#N)=Cc1cc(O)c(O)c([N+](=O)[O-])c1,comp2016
AMINOSALICYLATE SODIUM,0,test,Nc1ccc(C(=O)[O-])c(O)c1.[Na+],comp2017
ORNIDAZOLE,0,validation,Cc1ncc([N+](=O)[O-])n1CC(O)CCl,comp2018
SUCCINYLSULFATHIAZOLE,0,test,O=C(O)CCC(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,comp2019
NIACINAMIDE,0,train,NC(=O)c1cccnc1,comp2020
CYPROHEPTADINE HYDROCHLORIDE,0,validation,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1.Cl,comp2021
OXANTEL PAMOATE,0,test,CN1CCCN=C1C=Cc1cccc(O)c1.O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,comp2022
INOSITOL,0,train,OC1C(O)C(O)C(O)C(O)C1O,comp2023
INDOLE-3-CARBINOL,0,train,OCc1c[nH]c2ccccc12,comp2024
ZALTOPROFEN,0,train,CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2,comp2025
TOLONIUM CHLORIDE,0,train,Cc1cc2nc3ccc(N(C)C)cc3[s+]c2cc1N.[Cl-],comp2026
PYRITHYLDIONE,0,train,CCC1(CC)C(=O)C=CNC1=O,comp2027
TETRAHYDROCORTISONE-21-ACETATE,0,train,CC(=O)OCC(=O)C1(O)CCC2C3CCC4CC(O)CCC4(C)C3C(=O)CC21C,comp2028
"1,2alpha-EPOXYDEACETOXYDIHYDROGEDUNIN",0,train,CC1(C)C(=O)C2OC2C2(C)C1CC(O)C1(C)C2CCC2(C)C(c3ccoc3)OC(=O)C3OC321,comp2029
OBLIQUIN,0,train,C=C(C)C1COc2cc3oc(=O)ccc3cc2O1,comp2030
DEMETHYLNOBILETIN,0,train,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)c(OC)c3o2)cc1OC,comp2031
METHYLDOPA,0,train,CC(N)(Cc1ccc(O)c(O)c1)C(=O)O,comp2032
NALOXONE HYDROCHLORIDE,0,train,C=CCN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5.Cl,comp2033
NETILMICIN SULFATE,0,train,CCNC1CC(N)C(OC2OC(CN)=CCC2N)C(O)C1OC1OCC(C)(O)C(NC)C1O.O=S(=O)(O)O.O=S(=O)(O)O,comp2034
THIOCTIC ACID,0,train,O=C(O)CCCCC1CCSS1,comp2035
PRILOCAINE HYDROCHLORIDE,0,train,CCCNC(C)C(=O)Nc1ccccc1C.Cl,comp2036
EMEDASTINE DIFUMARATE,0,train,CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O,comp2037
ACACETIN,0,train,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1,comp2038
TENATOPRAZOLE,0,train,COc1ccc2[nH]c(S(=O)Cc3ncc(C)c(OC)c3C)nc2n1,comp2039
SPERMINE,0,train,NCCCNCCCCNCCCN,comp2040
DICHLOROEVERNIC ACID,0,train,COc1c(Cl)c(C)c(C(=O)Oc2cc(C)c(C(=O)O)c(O)c2)c(O)c1Cl,comp2041
FENDILINE HYDROCHLORIDE,0,train,CC(NCCC(c1ccccc1)c1ccccc1)c1ccccc1.Cl,comp2042
DEHYDRODEGUELIN,0,validation,COc1cc2c(cc1OC)-c1c(oc3c4c(ccc3c1=O)OC(C)(C)C=C4)CO2,comp2043
FLUDROCORTISONE ACETATE,0,train,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3(F)C(O)CC21C,comp2044
HOMATROPINE HYDROBROMIDE,0,train,Br.CN1C2CCC1CC(OC(=O)C(O)c1ccccc1)C2,comp2045
MOLINDONE HYDROCHLORIDE,0,train,CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2.Cl,comp2046
TROCLOSENE SODIUM,0,train,O=c1[n-]c(=O)n(Cl)c(=O)n1Cl.[Na+],comp2047
AKLOMIDE,0,train,NC(=O)c1ccc([N+](=O)[O-])cc1Cl,comp2048
GOSSYPETIN,0,train,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2c(O)c(O)cc(O)c12,comp2049
NANOFIN,0,test,CC1CCCC(C)N1,comp2050
VERBENALIN,0,train,COC(=O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C2C(C)CC(=O)C12,comp2051
SOLANESYL ACETATE,0,train,CC(=O)OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C,comp2052
DARIFENACIN HYDROBROMIDE,0,train,Br.NC(=O)C(c1ccccc1)(c1ccccc1)C1CCN(CCc2ccc3c(c2)CCO3)C1,comp2053
DORZOLAMIDE,0,train,CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl,comp2054
CARPROFEN,0,train,CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,comp2055
KOPARIN,0,test,COc1ccc(-c2coc3cc(O)ccc3c2=O)c(O)c1O,comp2056
SULFASALAZINE,0,train,O=C(O)c1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,comp2057
DROPROPIZINE,0,train,OCC(O)CN1CCN(c2ccccc2)CC1,comp2058
DEFLAZACORT,0,train,CC(=O)OCC(=O)C12N=C(C)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3C(O)CC12C,comp2059
PALIPERIDONE,0,train,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,comp2060
PIPAMPERONE,0,validation,NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,comp2061
DEOXYSAPPANONE B TRIMETHYL ETHER,0,train,COc1ccc2c(c1)OCC(Cc1ccc(OC)c(OC)c1)C2=O,comp2062
CINCHOPHEN,0,train,O=C(O)c1cc(-c2ccccc2)nc2ccccc12,comp2063
STREPTOMYCIN SULFATE [5mM; 10% aq DMSO + 5mM ethanolamine],0,train,CNC1C(OC2C(OC3C(O)C(O)C(NC(=N)N)C(O)C3NC(=N)N)OC(C)C2(O)C=O)OC(CO)C(O)C1O.O=S(=O)(O)O,comp2064
DIOSMIN,0,train,COc1ccc(-c2cc(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1O,comp2065
BRAZILIN,0,train,Oc1ccc2c(c1)OCC1(O)Cc3cc(O)c(O)cc3C21,comp2066
alpha-TOCHOPHEROL [4 mM],0,validation,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,comp2067
AMBROXIDE (-),0,train,CC1(C)CCCC2(C)C1CCC1(C)OCCC12,comp2068
ESTRONE,0,train,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,comp2069
2-HYDROXYXANTHONE,0,train,O=c1c2ccccc2oc2ccc(O)cc12,comp2070
GUAIFENESIN,0,validation,COc1ccccc1OCC(O)CO,comp2071
ALENDRONATE SODIUM TRIHYDRATE,0,train,NCCCC(O)(P(=O)(O)O)P(=O)(O)O.O.O.O.[Na+],comp2072
DEACETOXY-7-OXOGEDUNIN,0,test,CC1(C)C(=O)C=CC2(C)C1CC(=O)C1(C)C2CCC2(C)C(c3ccoc3)OC(=O)C3OC321,comp2073
D-(-)-FRUCTOSE ,0,train,OCC1OC(O)(CO)C(O)C1O,comp2074
MADECASSIC ACID,0,train,CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5C(O)CC43C)C2C1C,comp2075
BIOCHANIN A,0,train,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,comp2076
SODIUM OXYBATE,0,train,O=C([O-])CCCO.[Na+],comp2077
CANDICIDIN,0,train,CC1C=CC=CC=CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC(O)C(C(=O)O)C(O)CC(=O)CC(O)CC(O)CC(O)CC(=O)CCCC(=O)CC(=O)OC1C(C)CC(C)C(O)CC(=O)c1ccc(N)cc1,comp2078
METHIONINE (L),0,train,CSCCC(N)C(=O)O,comp2079
DANAZOL,0,train,C#CC1(O)CCC2C3CCC4=Cc5oncc5CC4(C)C3CCC21C,comp2080
AMINOGLUTETHIMIDE,0,validation,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,comp2081
SPIRONOLACTONE,0,train,CC(=O)SC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12,comp2082
TRIAMCINOLONE ACETONIDE,0,train,CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,comp2083
ACETAMINOPHEN,0,train,CC(=O)Nc1ccc(O)cc1,comp2084
BERGAPTEN,0,train,COc1c2ccoc2cc2oc(=O)ccc12,comp2085
DIBUTYL PHTHALATE,0,train,CCCCOC(=O)c1ccccc1C(=O)OCCCC,comp2086
MOGUISTEINE,0,train,CCOC(=O)CC(=O)N1CCSC1COc1ccccc1OC,comp2087
ETHAMIVAN,0,train,CCN(CC)C(=O)c1ccc(O)c(OC)c1,comp2088
TETRAHYDROPALMATINE,0,train,COc1cc2c(cc1OC)C1Cc3ccc(OC)c(OC)c3CN1CC2,comp2089
CARMUSTINE,0,train,O=NN(CCCl)C(=O)NCCCl,comp2090
TRANEXAMIC ACID,0,train,NCC1CCC(C(=O)O)CC1,comp2091
TRICHLORMETHINE HYDROCHLORIDE,0,train,Cl.ClCCN(CCCl)CCCl,comp2092
METRONIDAZOLE,0,train,Cc1ncc([N+](=O)[O-])n1CCO,comp2093
SULFACETAMIDE,0,train,CC(=O)NS(=O)(=O)c1ccc(N)cc1,comp2094
METOLAZONE,0,train,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,comp2095
IPRIFLAVONE,0,train,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,comp2096
NIFURSOL,0,train,O=C(NN=Cc1ccc([N+](=O)[O-])o1)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,comp2097
AMANTADINE HYDROCHLORIDE,0,train,Cl.NC12CC3CC(CC(C3)C1)C2,comp2098
FUROSEMIDE,0,test,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,comp2099
AMINOTHIAZOLE,0,train,Nc1nccs1,comp2100
PARGYLINE HYDROCHLORIDE,0,train,C#CCN(C)Cc1ccccc1.Cl,comp2101
GALLIC ACID,0,train,O=C(O)c1cc(O)c(O)c(O)c1,comp2102
PENTOXIFYLLINE,0,train,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,comp2103
FORMESTANE,0,train,CC1=C2CCC3C4CCC(=O)C4(C)CCC3C2(C)CCC1=O,comp2104
TIAPRIDE HYDROCHLORIDE,0,train,CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC.Cl,comp2105
TRIENTINE HYDROCHLORIDE,0,test,Cl.Cl.NCCNCCNCCN,comp2106
PANGAMIC ACID SODIUM,0,train,CN(C)CC(=O)OCC(O)C(O)C(O)C(O)C(=O)[O-].[Na+],comp2107
ALLOPURINOL,0,test,O=c1[nH]cnc2[nH]ncc12,comp2108
TANSHINONE IIA,0,train,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c1CCCC2(C)C,comp2109
MYCOPHENOLIC ACID,0,train,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,comp2110
BRAZILEIN,0,train,O=C1C=C2CC3(O)COc4cc(O)ccc4C3=C2C=C1O,comp2111
DIMPYLATE,0,train,CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,comp2112
NOREPINEPHRINE TARTRATE,0,validation,NCC(O)c1ccc(O)c(O)c1.O=C(O)C(O)C(O)C(=O)O,comp2113
ANIRACETAM,0,train,COc1ccc(C(=O)N2CCCC2=O)cc1,comp2114
AZELAIC ACID,0,train,O=C(O)CCCCCCCC(=O)O,comp2115
"7-OXOCALLITRISIC ACID, METHYL ESTER",0,train,COC(=O)C1(C)CCCC2(C)c3ccc(C(C)C)cc3C(=O)CC12,comp2116
NAPHAZOLINE HYDROCHLORIDE,0,train,Cl.c1ccc2c(CC3=NCCN3)cccc2c1,comp2117
TROPINE,0,train,CN1C2CCC1CC(O)C2,comp2118
MORIN,0,validation,O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,comp2119
"3,4',5,6,7-PENTAMETHOXYFLAVONE",0,validation,COc1ccc(-c2oc3cc(OC)c(OC)c(OC)c3c(=O)c2OC)cc1,comp2120
OZAGREL HYDROCHLORIDE,0,train,Cl.O=C(O)C=Cc1ccc(Cn2ccnc2)cc1,comp2121
FUSIDIC ACID,0,validation,CC(=O)OC1CC2(C)C(CC(O)C3C4(C)CCC(O)C(C)C4CCC32C)C1=C(CCC=C(C)C)C(=O)O,comp2122
ITOPRIDE  HYDROCHLORIDE,0,train,COc1ccc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc1OC,comp2123
TROMETHAMINE,0,train,NC(CO)(CO)CO,comp2124
KINETIN,0,train,c1coc(CNc2ncnc3[nH]cnc23)c1,comp2125
TREHALOSE DIHYDRATE,0,train,O.O.OCC1OC(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,comp2126
DIPHENHYDRAMINE HYDROCHLORIDE,0,train,CN(C)CCOC(c1ccccc1)c1ccccc1.Cl,comp2127
DIBUCAINE HYDROCHLORIDE,0,train,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1.Cl,comp2128
CARBACHOL,0,train,C[N+](C)(C)CCOC(N)=O.[Cl-],comp2129
MIDODRINE HYDROCHLORIDE,0,train,COc1ccc(OC)c(C(O)CNC(=O)CN)c1.Cl,comp2130
DILTIAZEM HYDROCHLORIDE,0,train,COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1.Cl,comp2131
IOHEXOL,0,train,CC(O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,comp2132
DICHLORISONE ACETATE,0,validation,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(Cl)CC21C,comp2133
SOLANESOL,0,train,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCO,comp2134
CAPOBENIC ACID,0,train,COc1cc(C(=O)NCCCCCC(=O)O)cc(OC)c1OC,comp2135
4-HYDROXY-6-METHYLPYRAN-2-ONE,0,train,Cc1cc(O)cc(=O)o1,comp2136
PRIDINOL METHANESULFONATE,0,train,CS(=O)(=O)O.OC(CCN1CCCCC1)(c1ccccc1)c1ccccc1,comp2137
TRICHLOROETHYLENE,0,train,ClC=C(Cl)Cl,comp2138
SEMUSTINE,0,train,CC1CCC(NC(=O)N(CCCl)N=O)CC1,comp2139
AMINOCAPROIC ACID HYDROCHLORIDE,0,test,Cl.NCCCCCC(=O)O,comp2140
CYCLIZINE,0,validation,CN1CCN(C(c2ccccc2)c2ccccc2)CC1,comp2141
VESAMICOL HYDROCHLORIDE,0,train,Cl.OC1CCCCC1N1CCC(c2ccccc2)CC1,comp2142
EDROPHONIUM CHLORIDE,0,train,CC[N+](C)(C)c1cccc(O)c1.[Cl-],comp2143
ERDOSTEINE,0,train,O=C(O)CSCC(=O)NC1CCSC1=O,comp2144
ROXARSONE,0,train,O=[N+]([O-])c1cc([As](=O)(O)O)ccc1O,comp2145
DIGOXIN,0,train,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,comp2146
DICLOFENAC SODIUM,0,train,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl.[Na+],comp2147
CARNITINE (dl) HYDROCHLORIDE,0,train,C[N+](C)(C)CC(O)CC(=O)O.[Cl-],comp2148
2-ACETYLPYRROLE,0,train,CC(=O)c1ccc[nH]1,comp2149
TROPISETRON HYDROCHLORIDE,0,train,CN1C2CCC1CC(OC(=O)c1c[nH]c3ccccc13)C2.Cl,comp2150
LENALIDOMIDE,0,validation,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,comp2151
TADALAFIL,0,train,CN1CC(=O)N2C(Cc3c([nH]c4ccccc34)C2c2ccc3c(c2)OCO3)C1=O,comp2152
AMOROLFINE HYDROCHLORIDE,0,train,CCC(C)(C)c1ccc(CC(C)CN2CC(C)OC(C)C2)cc1.Cl,comp2153
METAXALONE,0,test,Cc1cc(C)cc(OCC2CNC(=O)O2)c1,comp2154
DIHYDROTANSHINONE I,0,train,Cc1cccc2c3c(ccc12)C1=C(C(=O)C3=O)C(C)CO1,comp2155
DICHLORODIPHENYLTRICHLOROETHANE,0,train,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,comp2156
QUINETHAZONE,0,train,CCC1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1,comp2157
DEXPANTHENOL,0,train,CC(C)(CO)C(O)C(=O)NCCCO,comp2158
CALCIUM GLUCEPTATE,0,validation,O=C([O-])C(O)C(O)C(O)C(O)C(O)CO.O=C([O-])C(O)C(O)C(O)C(O)C(O)CO.[Ca+2],comp2159
SMILAGENIN ACETATE,0,train,CC(=O)OC1CCC2(C)C(CCC3C2CCC2(C)C3CC3OC4(CCC(C)CO4)C(C)C32)C1,comp2160
ACEDAPSONE,0,test,CC(=O)Nc1ccc(S(=O)(=O)c2ccc(NC(C)=O)cc2)cc1,comp2161
PYRITINOL,0,train,Cc1ncc(CSSCc2cnc(C)c(O)c2CO)c(CO)c1O,comp2162
PYRANTEL PAMOATE,0,train,CN1CCCN=C1C=Cc1cccs1.O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,comp2163
VALGANCICLOVIR HYDROCHLORIDE,0,train,CC(C)C(N)C(=O)OCC(CO)OCn1cnc2c(=O)[nH]c(N)nc21.Cl,comp2164
PEMETREXED,0,train,Nc1nc(=O)c2c(CCc3ccc(C(=O)NC(CCC(=O)[O-])C(=O)[O-])cc3)c[nH]c2[nH]1.[Na+].[Na+],comp2165
TINIDAZOLE,0,train,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,comp2166
beta-AMYRIN,0,train,CC1(C)CCC2(C)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,comp2167
BETHANECHOL CHLORIDE,0,train,CC(C[N+](C)(C)C)OC(N)=O.[Cl-],comp2168
FAMPRIDINE,0,train,Nc1ccncc1,comp2169
FLUMETHAZONE PIVALATE,0,train,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COC(=O)C(C)(C)C,comp2170
PROPOXUR,0,train,CNC(=O)Oc1ccccc1OC(C)C,comp2171
OLTIPRAZ,0,train,Cc1c(-c2cnccn2)ssc1=S,comp2172
DRONEDARONE HYDROCHLORIDE,0,train,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1.Cl,comp2173
THIOSTREPTON,0,train,C=C(NC(=O)C(=C)NC(=O)c1csc(C2=NC3c4csc(n4)C4NC(=O)c5csc(n5)C(C(C)(O)C(C)O)NC(=O)C5CSC(=N5)C(=CC)NC(=O)C(C(C)O)NC(=O)c5csc(n5)C3(CC2)NC(=O)C(C)NC(=O)C(=C)NC(=O)C(C)NC(=O)C(C(C)CC)NC2C=Cc3c(C(C)O)cc(nc3C2O)C(=O)OC4C)n1)C(N)=O,comp2174
MELOXICAM,0,train,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,comp2175
DIPYRIDAMOLE,0,train,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,comp2176
VINCAMINE,0,train,CCC12CCCN3CCc4c(n(c5ccccc45)C(O)(C(=O)OC)C1)C32,comp2177
CHLOROQUINE DIPHOSPHATE,0,train,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12.O=P(O)(O)O.O=P(O)(O)O,comp2178
EPINASTINE HYDROCHLORIDE,0,train,Cl.NC1=NCC2c3ccccc3Cc3ccccc3N12,comp2179
CLORSULON,0,train,Nc1cc(C(Cl)=C(Cl)Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O,comp2180
ITRACONAZOLE HYDROCHLORIDE,0,test,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O.Cl.Cl,comp2181
"EPHEDRINE (1R,2S) HYDROCHLORIDE",0,train,CNC(C)C(O)c1ccccc1.Cl,comp2182
CYANIDIN CHLORIDE,0,train,Oc1cc(O)c2cc(O)c(-c3ccc(O)c(O)c3)[o+]c2c1.[Cl-],comp2183
VENLAFAXINE HYDROCHLORIDE,0,train,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1.Cl,comp2184
ETHOPABATE,0,train,CCOc1cc(NC(C)=O)ccc1C(=O)OC,comp2185
TRIADIMEFON,0,train,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1,comp2186
METHYL 6-HYDROXYANGOLENSATE,0,train,C=C1C2CCC3(C)C(c4ccoc4)OC(=O)CC13OC1CC(=O)C(C)(C)C(C(O)C(=O)OC)C12C,comp2187
GRAYANOTOXIN I,0,test,CC(=O)OC1C2CCC3C(C)(O)C4CC(O)C(C)(C)C4(O)C(O)CC13CC2(C)O,comp2188
IDRAMANTONE,0,train,O=C1C2CC3CC1CC(O)(C3)C2,comp2189
CORTEXOLONE,0,train,CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(O)C(=O)CO,comp2190
